AGE,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,OCCUPATION_TYPE,EMPLOYMENT_YEARS,Approval_Status
51,180000.0,Working,Higher education,Separated,House / apartment,1,2.0,Y,Y,Managers,16,Approved
51,180000.0,Working,Higher education,Separated,House / apartment,1,2.0,Y,Y,Managers,16,Approved
51,180000.0,Working,Higher education,Separated,House / apartment,1,2.0,Y,Y,Managers,16,Approved
53,155250.0,Working,Secondary / secondary special,Separated,House / apartment,0,1.0,N,Y,Laborers,6,Approved
53,155250.0,Working,Secondary / secondary special,Separated,House / apartment,0,1.0,N,Y,Laborers,6,Approved
53,155250.0,Working,Secondary / secondary special,Separated,House / apartment,0,1.0,N,Y,Laborers,6,Approved
53,155250.0,Working,Secondary / secondary special,Separated,House / apartment,0,1.0,N,Y,Laborers,6,Approved
53,155250.0,Working,Secondary / secondary special,Separated,House / apartment,0,1.0,N,Y,Laborers,6,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
46,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,Y,Y,High skill tech staff,24,Approved
56,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,2.0,N,N,,-1000,Approved
56,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,2.0,N,N,,-1000,Approved
56,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,2.0,N,N,,-1000,Approved
36,405000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,Sales staff,5,Approved
39,180000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Laborers,1,Approved
39,180000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Laborers,1,Approved
33,225000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,Y,Y,Accountants,8,Approved
33,225000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,Y,Y,Accountants,8,Approved
33,225000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,Y,Y,Accountants,8,Approved
39,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,N,Y,High skill tech staff,4,Approved
34,306000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,N,Y,,6,Approved
34,306000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,N,Y,,6,Approved
34,306000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,N,Y,,6,Approved
34,306000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1.0,N,Y,,6,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,-1000,Approved
51,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
51,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
51,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
45,360000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,Laborers,1,Approved
45,360000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,Laborers,1,Approved
45,360000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,Laborers,1,Approved
45,360000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,Laborers,1,Approved
45,360000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,Laborers,1,Approved
23,247500.0,Commercial associate,Higher education,Single / not married,With parents,0,1.0,N,N,,1,Approved
23,247500.0,Commercial associate,Higher education,Single / not married,With parents,0,1.0,N,N,,1,Approved
23,247500.0,Commercial associate,Higher education,Single / not married,With parents,0,1.0,N,N,,1,Approved
23,247500.0,Commercial associate,Higher education,Single / not married,With parents,0,1.0,N,N,,1,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,1,3.0,N,N,Sales staff,3,Approved
29,315000.0,Commercial associate,Higher education,Married,House / apartment,2,4.0,N,Y,Managers,0,Approved
50,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Sales staff,1,Approved
50,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Sales staff,1,Approved
50,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Sales staff,1,Approved
59,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,19,Approved
59,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,19,Approved
59,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,19,Approved
59,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,19,Approved
59,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,19,Approved
24,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,Managers,2,Approved
24,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,Managers,2,Approved
53,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,7,Approved
53,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,7,Approved
53,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,7,Approved
53,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,7,Approved
53,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,7,Approved
36,315000.0,Working,Higher education,Married,House / apartment,2,4.0,Y,Y,High skill tech staff,5,Approved
36,315000.0,Working,Higher education,Married,House / apartment,2,4.0,Y,Y,High skill tech staff,5,Approved
36,315000.0,Working,Higher education,Married,House / apartment,2,4.0,Y,Y,High skill tech staff,5,Approved
35,225000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,,0,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
33,238500.0,Working,Higher education,Married,With parents,0,2.0,Y,Y,Laborers,7,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
42,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,4,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
30,135000.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,Y,Y,,6,Approved
31,90000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
31,90000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
31,90000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
31,90000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
33,360000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,2,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
46,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,21,Approved
47,249750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,1.0,Y,Y,,-1000,Approved
47,249750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,1.0,Y,Y,,-1000,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
45,90000.0,Working,Lower secondary,Married,House / apartment,0,2.0,N,Y,Medicine staff,6,Approved
51,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
51,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
51,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
51,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
22,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,1,3.0,N,Y,Core staff,2,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
34,130500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,9,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,2.0,N,N,Laborers,3,Approved
37,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,2.0,N,N,Laborers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
39,247500.0,Commercial associate,Higher education,Married,House / apartment,1,3.0,N,Y,Managers,3,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
46,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Accountants,2,Approved
40,126000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Security staff,0,Approved
40,126000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Security staff,0,Approved
40,126000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Security staff,0,Approved
40,126000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Security staff,0,Approved
40,126000.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,Y,Y,Security staff,0,Approved
31,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Medicine staff,5,Approved
31,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Medicine staff,5,Approved
31,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Medicine staff,5,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
33,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Core staff,4,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
48,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,,0,Approved
28,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,2.0,N,Y,Core staff,6,Approved
28,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,2.0,N,Y,Core staff,6,Approved
28,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,2.0,N,Y,Core staff,6,Approved
28,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,2.0,N,Y,Core staff,6,Approved
28,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,2.0,N,Y,Core staff,6,Approved
33,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
33,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
33,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
33,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,3,Approved
23,112500.0,Working,Incomplete higher,Civil marriage,With parents,0,2.0,N,N,Laborers,2,Approved
23,112500.0,Working,Incomplete higher,Civil marriage,With parents,0,2.0,N,N,Laborers,2,Approved
23,112500.0,Working,Incomplete higher,Civil marriage,With parents,0,2.0,N,N,Laborers,2,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
28,382500.0,Working,Higher education,Married,House / apartment,0,2.0,Y,Y,Laborers,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
38,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Sales staff,6,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
61,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,,-1000,Approved
